Date,Open,High,Low,Close,Volume,MarketCap,UsdPrice,AtoRate,AudPrice
26/08/2017,4372.06,4379.28,4269.52,4352.40,1511610000.00,72249100000.00,4352.4,0.8276,5259.062349
25/08/2017,4332.82,4455.70,4307.35,4371.60,1727970000.00,71595100000.00,4371.6,0.8276,5282.261962
24/08/2017,4137.60,4376.39,4130.26,4334.68,2037750000.00,68363900000.00,4334.68,0.8266,5243.987418
23/08/2017,4089.01,4255.78,4078.41,4151.52,2369820000.00,67553000000.00,4151.52,0.8272,5018.762089
22/08/2017,3998.35,4128.76,3674.58,4100.52,3764240000.00,66051000000.00,4100.52,0.83,4940.385542
21/08/2017,4090.48,4109.14,3988.60,4001.74,2800890000.00,67567100000.00,4001.74,0.8297,4823.116789
20/08/2017,4189.31,4196.29,4069.88,4087.66,2109770000.00,69192700000.00,4087.66,0.8246,4957.142857
19/08/2017,4137.75,4243.26,3970.55,4193.70,2975820000.00,68333100000.00,4193.7,0.8246,5085.73854
18/08/2017,4324.34,4370.13,4015.40,4160.62,2941710000.00,71406500000.00,4160.62,0.8246,5045.62212
17/08/2017,4384.44,4484.70,4243.71,4331.69,2553360000.00,72389100000.00,4331.69,0.8283,5229.614874
16/08/2017,4200.34,4381.23,3994.42,4376.63,2272040000.00,69342700000.00,4376.63,0.818,5350.403423
15/08/2017,4326.99,4455.97,3906.18,4181.93,3258050000.00,71425500000.00,4181.93,0.821,5093.702801
14/08/2017,4066.10,4325.13,3989.16,4325.13,2463090000.00,67112300000.00,4325.13,0.8253,5240.676118
13/08/2017,3880.04,4208.39,3857.80,4073.26,3159090000.00,64034100000.00,4073.26,0.8233,4947.479655
12/08/2017,3650.63,3949.92,3613.70,3884.71,2219590000.00,60242100000.00,3884.71,0.8233,4718.462286
11/08/2017,3373.82,3679.72,3372.12,3650.62,2021190000.00,55668000000.00,3650.62,0.8233,4434.130936
10/08/2017,3341.84,3453.45,3319.47,3381.28,1515110000.00,55134700000.00,3381.28,0.8254,4096.535013
9/08/2017,3420.40,3422.76,3247.67,3342.47,1468960000.00,56424900000.00,3342.47,0.8274,4039.726855
8/08/2017,3370.22,3484.85,3345.83,3419.94,1752760000.00,55590300000.00,3419.94,0.8276,4132.358627
7/08/2017,3212.78,3397.68,3180.89,3378.94,1482280000.00,52987300000.00,3378.94,0.8306,4068.071274
6/08/2017,3257.61,3293.29,3155.60,3213.94,1105030000.00,53720900000.00,3213.94,0.8311,3867.091806
5/08/2017,2897.63,3290.01,2874.83,3252.91,1945700000.00,47778200000.00,3252.91,0.8311,3913.98147
4/08/2017,2806.93,2899.33,2743.72,2895.89,1002120000.00,46276200000.00,2895.89,0.8311,3484.406209
3/08/2017,2709.56,2813.31,2685.14,2804.73,804797000.00,44666400000.00,2804.73,0.8329,3367.427062
2/08/2017,2727.13,2762.53,2668.59,2710.67,1094950000.00,44950800000.00,2710.67,0.8326,3255.668989
1/08/2017,2871.30,2921.35,2685.61,2718.26,1324670000.00,47321800000.00,2718.26,0.8362,3250.729491
31/07/2017,2763.24,2889.62,2720.61,2875.34,860575000.00,45535800000.00,2875.34,0.8346,3445.17134
30/07/2017,2724.39,2758.53,2644.85,2757.18,705943000.00,44890700000.00,2757.18,0.8329,3310.337375
29/07/2017,2807.02,2808.76,2692.80,2726.45,803746000.00,46246700000.00,2726.45,0.8329,3273.44219
28/07/2017,2679.73,2897.45,2679.73,2809.01,1380100000.00,44144400000.00,2809.01,0.8329,3372.565734
27/07/2017,2538.71,2693.32,2529.34,2671.78,789104000.00,41816500000.00,2671.78,0.8366,3193.617021
26/07/2017,2577.77,2610.76,2450.80,2529.45,937404000.00,42455000000.00,2529.45,0.8294,3049.734748
25/07/2017,2757.50,2768.08,2480.96,2576.48,1460090000.00,45410100000.00,2576.48,0.8282,3110.939387
24/07/2017,2732.70,2777.26,2699.19,2754.86,866474000.00,44995600000.00,2754.86,0.8265,3333.163944
23/07/2017,2808.10,2832.18,2653.94,2730.40,1072840000.00,46231100000.00,2730.4,0.8316,3283.309283
22/07/2017,2668.63,2862.42,2657.71,2810.12,1177130000.00,43929600000.00,2810.12,0.8316,3379.172679
21/07/2017,2838.41,2838.41,2621.85,2667.76,1489450000.00,46719000000.00,2667.76,0.8316,3207.984608
20/07/2017,2269.89,2900.70,2269.89,2817.60,2249260000.00,37356800000.00,2817.6,0.8313,3389.390112
19/07/2017,2323.08,2397.17,2260.23,2273.43,1245100000.00,38227800000.00,2273.43,0.8276,2747.015466
18/07/2017,2233.52,2387.61,2164.77,2318.88,1512450000.00,36749400000.00,2318.88,0.8163,2840.720323
17/07/2017,1932.62,2230.49,1932.62,2228.41,1201760000.00,31795000000.00,2228.41,0.8175,2725.883792
16/07/2017,1991.98,2058.77,1843.03,1929.82,1182870000.00,32767600000.00,1929.82,0.8094,2384.259946
15/07/2017,2230.12,2231.14,1990.41,1998.86,993608000.00,36681300000.00,1998.86,0.8094,2469.557697
14/07/2017,2360.59,2363.25,2183.22,2233.34,882503000.00,38823100000.00,2233.34,0.8094,2759.253768
13/07/2017,2402.70,2425.22,2340.83,2357.90,835770000.00,39511000000.00,2357.9,0.8038,2933.441155
12/07/2017,2332.77,2423.71,2275.14,2398.84,1117410000.00,38355900000.00,2398.84,0.7999,2998.924866
11/07/2017,2385.89,2413.47,2296.81,2337.79,1329760000.00,39224200000.00,2337.79,0.7966,2934.710018
10/07/2017,2525.25,2537.16,2321.13,2372.56,1111200000.00,41509000000.00,2372.56,0.7955,2982.47643
9/07/2017,2572.61,2635.49,2517.59,2518.44,527856000.00,42283200000.00,2518.44,0.7946,3169.443745
8/07/2017,2520.27,2571.34,2492.31,2571.34,733330000.00,41417700000.00,2571.34,0.7946,3236.018122
7/07/2017,2608.59,2916.14,2498.87,2518.66,917412000.00,42864200000.00,2518.66,0.7946,3169.720614
6/07/2017,2608.10,2616.72,2581.69,2608.56,761957000.00,42851400000.00,2608.56,0.7962,3276.262246
5/07/2017,2602.87,2622.65,2538.55,2601.99,941566000.00,42760800000.00,2601.99,0.7977,3261.865363
4/07/2017,2561.00,2631.59,2559.35,2601.64,985516000.00,42067900000.00,2601.64,0.802,3243.94015
3/07/2017,2498.56,2595.00,2480.47,2564.06,964112000.00,41037200000.00,2564.06,0.8039,3189.52606
2/07/2017,2436.40,2514.28,2394.84,2506.47,803747000.00,40010500000.00,2506.47,0.8039,3117.887797
1/07/2017,2492.60,2515.27,2419.23,2434.55,779914000.00,40928200000.00,2434.55,0.8039,3028.423933
30/06/2017,2539.24,2559.25,2478.43,2480.84,860273000.00,41689100000.00,2480.84,,
29/06/2017,2567.56,2588.83,2510.48,2539.32,949979000.00,42150300000.00,2539.32,,
28/06/2017,2553.03,2603.98,2484.42,2574.79,1183870000.00,41906700000.00,2574.79,,
27/06/2017,2478.45,2552.45,2332.99,2552.45,1489790000.00,40677900000.00,2552.45,,
26/06/2017,2590.57,2615.25,2376.29,2478.45,1663280000.00,42514000000.00,2478.45,,
25/06/2017,2607.25,2682.26,2552.12,2589.41,1161100000.00,42783800000.00,2589.41,,
24/06/2017,2738.52,2757.94,2583.19,2608.72,982750000.00,44932900000.00,2608.72,,
23/06/2017,2707.34,2765.17,2706.37,2744.91,961319000.00,44415900000.00,2744.91,,
22/06/2017,2691.03,2723.74,2642.36,2705.41,1097940000.00,44143700000.00,2705.41,,
21/06/2017,2709.43,2772.01,2660.40,2689.10,1626580000.00,44440800000.00,2689.1,,
20/06/2017,2591.26,2763.45,2589.82,2721.79,1854190000.00,42498000000.00,2721.79,,
19/06/2017,2549.03,2662.85,2549.03,2589.60,1446840000.00,41800600000.00,2589.6,,
18/06/2017,2655.35,2662.10,2516.33,2548.29,1178660000.00,43539300000.00,2548.29,,
17/06/2017,2514.01,2685.19,2484.96,2655.88,1534510000.00,41217200000.00,2655.88,,
16/06/2017,2469.57,2539.92,2385.15,2518.56,1195190000.00,40484100000.00,2518.56,,
15/06/2017,2499.58,2534.71,2212.96,2464.58,2026260000.00,40971300000.00,2464.58,,
14/06/2017,2716.88,2786.83,2412.94,2506.37,1696560000.00,44528300000.00,2506.37,,
13/06/2017,2680.91,2789.04,2650.38,2717.02,1781200000.00,43934100000.00,2717.02,,
12/06/2017,2953.22,2997.26,2518.56,2659.63,2569530000.00,48391200000.00,2659.63,,
11/06/2017,2942.41,2996.60,2840.53,2958.11,1752400000.00,48208700000.00,2958.11,,
10/06/2017,2828.14,2950.99,2746.55,2947.71,2018890000.00,46331400000.00,2947.71,,
9/06/2017,2807.44,2901.71,2795.62,2823.81,1348950000.00,45987100000.00,2823.81,,
8/06/2017,2720.49,2815.30,2670.95,2805.62,1281170000.00,44557100000.00,2805.62,,
7/06/2017,2869.38,2869.38,2700.56,2732.16,1517710000.00,46989800000.00,2732.16,,
6/06/2017,2690.84,2999.91,2690.84,2863.20,2089610000.00,44061000000.00,2863.2,,
5/06/2017,2512.40,2686.81,2510.22,2686.81,1369310000.00,41133900000.00,2686.81,,
4/06/2017,2547.79,2585.89,2452.54,2511.81,1355120000.00,41708200000.00,2511.81,,
3/06/2017,2493.72,2581.91,2423.57,2515.35,1514950000.00,40817100000.00,2515.35,,
2/06/2017,2404.03,2488.55,2373.32,2488.55,1317030000.00,39344600000.00,2488.55,,
1/06/2017,2288.33,2448.39,2288.33,2407.88,1653180000.00,37446200000.00,2407.88,,
31/05/2017,2187.19,2311.08,2145.57,2286.41,1544830000.00,35786700000.00,2286.41,,
30/05/2017,2255.36,2301.96,2124.57,2175.47,1443970000.00,36897000000.00,2175.47,,
29/05/2017,2159.43,2307.05,2107.17,2255.61,994625000.00,35323500000.00,2255.61,,
28/05/2017,2054.08,2267.34,2054.08,2155.80,1147140000.00,33595900000.00,2155.8,,
27/05/2017,2196.27,2260.20,1855.83,2038.87,1700480000.00,35917100000.00,2038.87,,
26/05/2017,2320.89,2573.79,2071.99,2202.42,1763480000.00,37950600000.00,2202.42,,
25/05/2017,2446.24,2763.71,2285.30,2304.98,2406700000.00,39995400000.00,2304.98,,
24/05/2017,2321.37,2523.72,2321.37,2443.64,1725380000.00,37949200000.00,2443.64,,
23/05/2017,2191.56,2320.82,2178.50,2320.42,1378750000.00,35822600000.00,2320.42,,
22/05/2017,2043.19,2303.90,2017.87,2173.40,1942220000.00,33393600000.00,2173.4,,
21/05/2017,2067.03,2119.08,2037.50,2041.20,1147860000.00,33779400000.00,2041.2,,
20/05/2017,1984.24,2084.73,1974.92,2084.73,961336000.00,32422400000.00,2084.73,,
19/05/2017,1897.37,2004.52,1890.25,1987.71,1157290000.00,30999000000.00,1987.71,,
18/05/2017,1818.70,1904.48,1807.12,1888.65,894321000.00,29710500000.00,1888.65,,
17/05/2017,1726.73,1864.05,1661.91,1839.09,1064730000.00,28204800000.00,1839.09,,
16/05/2017,1741.70,1785.94,1686.54,1734.45,959045000.00,28446300000.00,1734.45,,
15/05/2017,1808.44,1812.80,1708.54,1738.43,731529000.00,29532600000.00,1738.43,,
14/05/2017,1800.86,1831.42,1776.62,1808.91,437196000.00,29405100000.00,1808.91,,
13/05/2017,1723.12,1812.99,1651.08,1804.91,579635000.00,28132300000.00,1804.91,,
12/05/2017,1845.76,1856.15,1694.01,1724.24,740984000.00,30131100000.00,1724.24,,
11/05/2017,1780.37,1873.93,1755.35,1848.57,799490000.00,29060600000.00,1848.57,,
10/05/2017,1756.52,1788.44,1719.10,1787.13,915723000.00,28668100000.00,1787.13,,
9/05/2017,1723.89,1833.49,1716.30,1755.36,1167920000.00,28132200000.00,1755.36,,
8/05/2017,1596.92,1723.35,1596.92,1723.35,1340320000.00,26056500000.00,1723.35,,
7/05/2017,1579.47,1596.72,1559.76,1596.71,1080030000.00,25768500000.00,1596.71,,
6/05/2017,1556.81,1578.80,1542.50,1578.80,582530000.00,25395600000.00,1578.8,,
5/05/2017,1540.87,1618.03,1530.31,1555.45,946036000.00,25133100000.00,1555.45,,
4/05/2017,1490.72,1608.91,1490.72,1537.67,933549000.00,24311900000.00,1537.67,,
3/05/2017,1453.78,1492.77,1447.49,1490.09,583796000.00,23707100000.00,1490.09,,
2/05/2017,1421.03,1473.90,1415.69,1452.82,477338000.00,23170200000.00,1452.82,,
1/05/2017,1348.30,1434.32,1348.30,1421.60,713624000.00,21981800000.00,1421.6,,
30/04/2017,1321.87,1347.91,1314.92,1347.89,413115000.00,21548400000.00,1347.89,,
29/04/2017,1317.84,1327.20,1315.21,1321.79,422706000.00,21479800000.00,1321.79,,
28/04/2017,1317.74,1331.28,1292.37,1316.48,527489000.00,21476000000.00,1316.48,,
27/04/2017,1281.88,1319.70,1281.30,1317.73,449197000.00,20889200000.00,1317.73,,
26/04/2017,1265.99,1294.83,1265.93,1281.08,329631000.00,20627900000.00,1281.08,,
25/04/2017,1250.45,1267.58,1249.97,1265.49,242556000.00,20372300000.00,1265.49,,
24/04/2017,1209.63,1250.94,1209.63,1250.15,235806000.00,19705400000.00,1250.15,,
23/04/2017,1231.92,1232.20,1203.94,1207.21,258951000.00,20066200000.00,1207.21,,
22/04/2017,1222.71,1235.56,1208.47,1231.71,249320000.00,19913900000.00,1231.71,,
21/04/2017,1229.42,1235.94,1215.56,1222.05,272167000.00,20020700000.00,1222.05,,
20/04/2017,1211.08,1240.79,1208.41,1229.08,315108000.00,19719900000.00,1229.08,,
19/04/2017,1212.13,1215.51,1205.08,1210.29,288061000.00,19734800000.00,1210.29,,
18/04/2017,1193.77,1217.57,1193.77,1211.67,270524000.00,19433800000.00,1211.67,,
17/04/2017,1183.25,1194.90,1172.65,1193.91,253206000.00,19260500000.00,1193.91,,
16/04/2017,1172.61,1187.22,1172.61,1182.94,183231000.00,19085100000.00,1182.94,,
15/04/2017,1167.30,1188.00,1164.96,1172.52,203559000.00,18996500000.00,1172.52,,
14/04/2017,1170.33,1190.80,1159.79,1167.54,254827000.00,19043800000.00,1167.54,,
13/04/2017,1201.02,1205.89,1156.44,1169.28,351969000.00,19541300000.00,1169.28,,
12/04/2017,1204.81,1207.14,1196.76,1200.37,288702000.00,19600800000.00,1200.37,,
11/04/2017,1187.46,1208.07,1187.46,1205.01,216182000.00,19316000000.00,1205.01,,
10/04/2017,1187.30,1190.34,1179.04,1187.13,215883000.00,19311200000.00,1187.13,,
9/04/2017,1176.57,1197.21,1171.86,1187.87,242343000.00,19134400000.00,1187.87,,
8/04/2017,1172.65,1184.98,1162.58,1175.95,209312000.00,19068600000.00,1175.95,,
7/04/2017,1178.94,1186.58,1163.39,1176.90,317022000.00,19168500000.00,1176.9,,
6/04/2017,1125.81,1188.37,1125.81,1182.68,511222000.00,18302600000.00,1182.68,,
5/04/2017,1134.14,1135.09,1113.63,1124.78,414784000.00,18435700000.00,1124.78,,
4/04/2017,1145.52,1156.44,1120.52,1133.25,436310000.00,18619000000.00,1133.25,,
3/04/2017,1102.95,1151.74,1102.95,1143.81,580444000.00,17924600000.00,1143.81,,
2/04/2017,1080.61,1107.59,1075.45,1102.17,514187000.00,17559400000.00,1102.17,,
1/04/2017,1071.71,1091.72,1061.09,1080.50,289634000.00,17413000000.00,1080.5,,
31/03/2017,1026.64,1074.92,1026.64,1071.79,447287000.00,16679000000.00,1071.79,,
30/03/2017,1042.21,1049.29,1020.04,1026.43,352969000.00,16929800000.00,1026.43,,
29/03/2017,1046.08,1055.13,1015.88,1039.97,298458000.00,16990900000.00,1039.97,,
28/03/2017,1044.58,1064.65,1027.73,1047.15,326332000.00,16964500000.00,1047.15,,
27/03/2017,972.06,1046.40,971.98,1045.77,372535000.00,15785000000.00,1045.77,,
26/03/2017,974.02,1007.96,954.19,966.73,303668000.00,15814800000.00,966.73,,
25/03/2017,936.54,975.76,903.71,972.78,435803000.00,15204800000.00,972.78,,
24/03/2017,1038.45,1040.47,934.36,937.52,491038000.00,16857000000.00,937.52,,
23/03/2017,1050.05,1058.01,1028.93,1038.59,248540000.00,17043400000.00,1038.59,,
22/03/2017,1120.65,1120.65,1014.21,1049.14,380841000.00,18187100000.00,1049.14,,
21/03/2017,1055.36,1122.43,1055.36,1120.54,337391000.00,17125600000.00,1120.54,,
20/03/2017,1037.24,1063.03,1036.68,1054.23,286530000.00,16829800000.00,1054.23,,
19/03/2017,976.73,1069.91,976.73,1036.74,406648000.00,15846000000.00,1036.74,,
18/03/2017,1099.69,1114.07,957.66,973.82,621302000.00,17838700000.00,973.82,,
17/03/2017,1180.16,1180.16,1099.57,1100.23,706599000.00,19141800000.00,1100.23,,
16/03/2017,1251.33,1257.98,1152.44,1187.81,638568000.00,20293700000.00,1187.81,,
15/03/2017,1240.16,1251.61,1239.75,1249.61,297805000.00,20110400000.00,1249.61,,
14/03/2017,1232.16,1244.81,1220.72,1240.00,245306000.00,19978200000.00,1240,,
13/03/2017,1221.78,1237.37,1217.03,1231.92,380277000.00,19807700000.00,1231.92,,
12/03/2017,1176.62,1226.98,1175.36,1221.38,227176000.00,19073300000.00,1221.38,,
11/03/2017,1116.32,1193.83,1116.32,1175.83,283320000.00,18093700000.00,1175.83,,
10/03/2017,1189.36,1270.47,1077.25,1116.72,563796000.00,19275300000.00,1116.72,,
9/03/2017,1150.35,1197.46,1141.23,1188.49,212283000.00,18640900000.00,1188.49,,
8/03/2017,1223.23,1232.16,1148.08,1150.00,332603000.00,19819800000.00,1150,,
7/03/2017,1273.21,1275.55,1204.80,1223.54,291256000.00,20627100000.00,1223.54,,
6/03/2017,1267.47,1276.00,1264.60,1272.83,153657000.00,20531900000.00,1272.83,,
5/03/2017,1254.29,1267.29,1238.06,1267.12,134127000.00,20316000000.00,1267.12,,
4/03/2017,1277.43,1279.40,1230.51,1255.15,183270000.00,20688800000.00,1255.15,,
3/03/2017,1250.71,1280.31,1250.71,1274.99,315739000.00,20253700000.00,1274.99,,
2/03/2017,1224.68,1262.13,1215.62,1251.01,368275000.00,19829800000.00,1251.01,,
1/03/2017,1180.04,1222.50,1179.69,1222.50,229057000.00,19104800000.00,1222.5,,
28/02/2017,1180.72,1193.25,1171.82,1179.97,184956000.00,19113600000.00,1179.97,,
27/02/2017,1163.78,1181.98,1163.38,1179.97,131570000.00,18837300000.00,1179.97,,
26/02/2017,1144.27,1167.47,1130.20,1165.20,116486000.00,18518900000.00,1165.2,,
25/02/2017,1170.41,1174.85,1124.59,1143.84,139961000.00,18939500000.00,1143.84,,
24/02/2017,1172.71,1200.39,1131.96,1173.68,330759000.00,18974400000.00,1173.68,,
23/02/2017,1117.27,1176.62,1116.96,1166.72,189454000.00,18075200000.00,1166.72,,
22/02/2017,1114.80,1125.39,1100.55,1117.44,136100000.00,18033400000.00,1117.44,,
21/02/2017,1079.28,1117.25,1076.93,1115.30,186869000.00,17456900000.00,1115.3,,
20/02/2017,1048.69,1080.49,1041.69,1079.98,109478000.00,16960200000.00,1079.98,,
19/02/2017,1054.76,1056.81,1043.46,1047.87,77423300.00,17056600000.00,1047.87,,
18/02/2017,1049.21,1061.10,1046.96,1054.42,99073500.00,16964800000.00,1054.42,,
17/02/2017,1026.12,1053.17,1025.64,1046.21,136474000.00,16589600000.00,1046.21,,
16/02/2017,1007.65,1033.37,1007.65,1027.44,122277000.00,16289100000.00,1027.44,,
15/02/2017,1006.21,1008.84,1001.58,1007.48,89759400.00,16264100000.00,1007.48,,
14/02/2017,991.74,1011.51,986.47,1004.55,137946000.00,16028000000.00,1004.55,,
13/02/2017,998.89,1002.10,976.00,990.64,100607000.00,16141500000.00,990.64,,
12/02/2017,1003.52,1004.76,996.92,999.18,67530000.00,16214700000.00,999.18,,
11/02/2017,988.90,1009.29,982.83,1004.45,102261000.00,15976700000.00,1004.45,,
10/02/2017,995.63,998.91,946.69,988.67,190452000.00,16083600000.00,988.67,,
9/02/2017,1064.70,1088.99,953.34,994.38,407220000.00,17197100000.00,994.38,,
8/02/2017,1062.32,1078.97,1037.49,1063.07,201855000.00,17156700000.00,1063.07,,
7/02/2017,1040.14,1061.93,1040.14,1061.35,146007000.00,16796600000.00,1061.35,,
6/02/2017,1028.40,1044.64,1028.16,1038.15,111762000.00,16605400000.00,1038.15,,
5/02/2017,1043.52,1043.63,1022.37,1027.34,114208000.00,16847400000.00,1027.34,,
4/02/2017,1031.33,1045.90,1015.16,1042.90,155064000.00,16648800000.00,1042.9,,
3/02/2017,1011.46,1033.87,1008.79,1029.91,201278000.00,16326100000.00,1029.91,,
2/02/2017,990.00,1013.52,983.22,1011.80,145821000.00,15977800000.00,1011.8,,
1/02/2017,970.94,989.11,970.74,989.02,150110000.00,15667900000.00,989.02,,
31/01/2017,920.96,972.02,920.96,970.40,164582000.00,14859700000.00,970.4,,
30/01/2017,920.15,923.05,919.47,920.38,78227300.00,14844900000.00,920.38,,
29/01/2017,922.07,923.42,919.15,919.50,60851700.00,14874000000.00,919.5,,
28/01/2017,919.81,923.91,919.81,921.59,68979600.00,14835800000.00,921.59,,
27/01/2017,918.36,923.22,915.85,919.75,125594000.00,14810400000.00,919.75,,
26/01/2017,902.40,919.33,902.22,917.59,131958000.00,14551200000.00,917.59,,
25/01/2017,891.92,903.25,891.69,901.54,120831000.00,14380700000.00,901.54,,
24/01/2017,910.68,924.15,892.29,892.69,111349000.00,14681400000.00,892.69,,
23/01/2017,925.50,928.27,916.74,921.01,73588600.00,14918800000.00,921.01,,
22/01/2017,922.21,937.53,897.56,924.67,116573000.00,14863600000.00,924.67,,
21/01/2017,895.55,927.37,895.54,921.79,111158000.00,14432000000.00,921.79,,
20/01/2017,898.17,899.40,887.01,895.03,86728400.00,14472100000.00,895.03,,
19/01/2017,888.34,904.61,884.34,899.07,105625000.00,14311700000.00,899.07,,
18/01/2017,909.37,917.50,858.30,886.62,225677000.00,14648900000.00,886.62,,
17/01/2017,830.95,910.56,830.80,907.94,155095000.00,13383900000.00,907.94,,
16/01/2017,821.78,834.53,820.27,831.53,82755200.00,13234600000.00,831.53,,
15/01/2017,818.14,823.31,812.87,821.80,71013600.00,13174300000.00,821.8,,
14/01/2017,825.14,835.09,812.46,818.41,93063300.00,13285200000.00,818.41,,
13/01/2017,803.74,829.00,780.00,823.98,168968000.00,12939100000.00,823.98,,
12/01/2017,775.18,826.25,755.76,804.83,222326000.00,12477600000.00,804.83,,
11/01/2017,908.12,919.45,762.77,777.76,310929000.00,14615700000.00,777.76,,
10/01/2017,902.44,914.87,901.06,907.68,115808000.00,14522600000.00,907.68,,
9/01/2017,913.24,913.69,879.81,902.83,141877000.00,14694900000.00,902.83,,
8/01/2017,908.18,942.72,887.25,911.20,158715000.00,14611400000.00,911.2,,
7/01/2017,903.49,908.59,823.56,908.59,279550000.00,14534400000.00,908.59,,
6/01/2017,1014.24,1046.81,883.94,902.20,351876000.00,16314100000.00,902.2,,
5/01/2017,1156.73,1191.10,910.42,1013.38,510199000.00,18604000000.00,1013.38,,
4/01/2017,1044.40,1159.42,1044.40,1154.73,344946000.00,16795400000.00,1154.73,,
3/01/2017,1021.60,1044.08,1021.60,1043.84,185168000.00,16426600000.00,1043.84,,
2/01/2017,998.62,1031.39,996.70,1021.75,222185000.00,16055100000.00,1021.75,,
1/01/2017,963.66,1003.08,958.70,998.33,147775000.00,15491200000.00,998.33,,
31/12/2016,960.63,963.74,947.24,963.74,99135100.00,15440700000.00,963.74,,
30/12/2016,972.54,972.54,934.83,961.24,187474000.00,15630200000.00,961.24,,
29/12/2016,975.13,979.40,954.50,973.50,199320000.00,15670000000.00,973.5,,
28/12/2016,934.83,975.92,934.83,975.92,236630000.00,15020500000.00,975.92,,
27/12/2016,908.35,940.05,904.26,933.20,167308000.00,14593300000.00,933.2,,
26/12/2016,896.91,913.18,896.90,907.61,123771000.00,14407800000.00,907.61,,
25/12/2016,899.65,899.65,862.42,896.18,143665000.00,14450100000.00,896.18,,
24/12/2016,922.18,923.48,886.34,898.82,137727000.00,14810300000.00,898.82,,
23/12/2016,864.89,925.12,864.68,921.98,275564000.00,13888600000.00,921.98,,
22/12/2016,834.18,875.78,834.15,864.54,200027000.00,13393800000.00,864.54,,
21/12/2016,800.64,834.28,799.41,834.28,155576000.00,12853700000.00,834.28,,
20/12/2016,792.25,801.34,791.50,800.88,99629300.00,12717600000.00,800.88,,
19/12/2016,790.69,793.61,790.32,792.71,74886400.00,12691100000.00,792.71,,
18/12/2016,791.01,794.74,788.03,790.53,60524400.00,12694800000.00,790.53,,
17/12/2016,785.17,792.51,784.86,790.83,78989800.00,12599600000.00,790.83,,
16/12/2016,778.96,785.03,778.96,784.91,83608200.00,12498800000.00,784.91,,
15/12/2016,780.07,781.44,777.80,778.09,81580100.00,12511700000.00,778.09,,
14/12/2016,780.01,782.03,776.84,781.48,75979000.00,12512900000.00,781.48,,
13/12/2016,780.65,788.46,777.96,780.56,81645600.00,12521500000.00,780.56,,
12/12/2016,770.04,781.92,770.04,780.09,76571000.00,12349800000.00,780.09,,
11/12/2016,774.75,774.80,765.41,769.73,57313400.00,12423600000.00,769.73,,
10/12/2016,773.02,777.09,772.91,774.65,53843100.00,12394500000.00,774.65,,
9/12/2016,769.94,774.53,769.65,772.79,68705300.00,12344000000.00,772.79,,
8/12/2016,768.08,774.70,765.95,770.81,80111900.00,12312500000.00,770.81,,
7/12/2016,764.21,771.54,759.75,768.13,96426100.00,12248900000.00,768.13,,
6/12/2016,758.72,765.62,758.72,764.22,116218000.00,12159400000.00,764.22,,
5/12/2016,773.39,773.47,751.71,758.70,106363000.00,12393100000.00,758.7,,
4/12/2016,771.64,773.87,768.16,773.87,60557900.00,12363600000.00,773.87,,
3/12/2016,778.25,778.25,764.86,771.16,69547300.00,12467800000.00,771.16,,
2/12/2016,757.55,781.30,757.55,777.94,127605000.00,12134800000.00,777.94,,
1/12/2016,746.05,758.28,746.05,756.77,80461900.00,11949200000.00,756.77,,
30/11/2016,736.28,747.93,736.27,745.69,84070800.00,11791600000.00,745.69,,
29/11/2016,736.33,737.47,734.56,735.60,68511100.00,11790900000.00,735.6,,
28/11/2016,732.48,738.01,732.48,735.81,61888600.00,11727800000.00,735.81,,
27/11/2016,735.44,739.02,731.09,732.04,52601800.00,11773800000.00,732.04,,
26/11/2016,741.51,742.21,729.63,735.38,54962700.00,11869600000.00,735.38,,
25/11/2016,740.44,741.65,734.59,741.65,67807600.00,11851100000.00,741.65,,
24/11/2016,744.62,746.83,733.49,740.29,85919300.00,11916500000.00,740.29,,
23/11/2016,751.74,752.25,738.92,744.59,76543800.00,12029000000.00,744.59,,
22/11/2016,739.64,753.87,736.53,751.35,129906000.00,11834200000.00,751.35,,
21/11/2016,731.27,741.72,730.51,739.25,60802400.00,11698900000.00,739.25,,
20/11/2016,751.88,755.48,717.94,731.03,154116000.00,12027500000.00,731.03,,
19/11/2016,751.83,756.24,744.47,751.62,110608000.00,12025400000.00,751.62,,
18/11/2016,740.71,752.88,736.89,751.59,87363100.00,11846000000.00,751.59,,
17/11/2016,744.88,755.65,739.51,740.98,108579000.00,11911300000.00,740.98,,
16/11/2016,711.17,747.62,709.04,744.20,141294000.00,11370700000.00,744.2,,
15/11/2016,705.79,715.72,705.26,711.62,72038500.00,11283400000.00,711.62,,
14/11/2016,702.00,706.28,699.81,705.02,62993000.00,11214600000.00,705.02,,
13/11/2016,705.20,705.26,687.32,702.03,80318100.00,11264500000.00,702.03,,
12/11/2016,716.75,717.15,704.04,705.05,64622500.00,11447700000.00,705.05,,
11/11/2016,715.56,718.32,714.41,716.41,63119700.00,11427200000.00,716.41,,
10/11/2016,722.84,723.02,711.21,715.53,68807800.00,11542100000.00,715.53,,
9/11/2016,709.83,740.05,708.61,723.27,132429000.00,11333000000.00,723.27,,
8/11/2016,703.09,712.99,702.39,709.85,79660800.00,11224000000.00,709.85,,
7/11/2016,710.74,710.74,699.90,703.13,65047100.00,11344800000.00,703.13,,
6/11/2016,703.81,714.26,699.56,711.52,59902200.00,11233000000.00,711.52,,
